movie_id,movie_title,movie_genres_str
1479,Reckless (1995),"[""Children's""]"
1480,Herbie Rides Again (1974),"['Action', 'Animation', ""Children's""]"
1481,S.F.W. (1994),['Documentary']
1482,"Gate of Heavenly Peace, The (1995)",['Crime']
1483,"Man in the Iron Mask, The (1998)","['unknown', 'Documentary', 'Romance']"
1484,"Jerky Boys, The (1994)","['unknown', ""Children's""]"
1485,"Colonel Chabert, Le (1994)","['Documentary', 'Romance', 'Western']"
1486,Girl in the Cadillac (1995),['Documentary']
1487,Even Cowgirls Get the Blues (1993),"[""Children's"", 'Romance']"
1488,Germinal (1993),['Documentary']
1489,Chasers (1994),"[""Children's""]"
1490,Fausto (1993),"[""Children's""]"
1491,Tough and Deadly (1995),"['unknown', 'Documentary', 'Thriller']"
1492,Window to Paris (1994),"[""Children's""]"
1493,"Modern Affair, A (1995)",['Romance']
1494,"Mostro, Il (1994)","[""Children's""]"
1495,Flirt (1995),['Documentary']
1496,Carpool (1996),"[""Children's"", 'Comedy']"
1497,"Line King: Al Hirschfeld, The (1996)",['Crime']
1498,Farmer & Chase (1995),"[""Children's""]"
1499,Grosse Fatigue (1994),"[""Children's""]"
1500,Santa with Muscles (1996),"[""Children's""]"
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),['Western']
1502,Naked in New York (1994),"[""Children's"", 'Romance']"
1503,Gold Diggers: The Secret of Bear Mountain (1995),"['Action', 'Animation']"
1504,"Bewegte Mann, Der (1994)","[""Children's""]"
1505,Killer: A Journal of Murder (1995),"['Comedy', 'Documentary']"
1506,Nelly & Monsieur Arnaud (1995),['Documentary']
1507,Three Lives and Only One Death (1996),"[""Children's""]"
1508,"Babysitter, The (1995)","['Documentary', 'Thriller']"
1509,Getting Even with Dad (1994),"[""Children's""]"
1510,Mad Dog Time (1996),['Comedy']
1511,Children of the Revolution (1996),"[""Children's""]"
1512,"World of Apu, The (Apur Sansar) (1959)",['Documentary']
1513,Sprung (1997),"[""Children's""]"
1514,Dream With the Fishes (1997),['Documentary']
1515,Wings of Courage (1995),"['Action', 'Romance']"
1516,"Wedding Gift, The (1994)",['Documentary']
1517,Race the Sun (1996),['Documentary']
1518,Losing Isaiah (1995),['Documentary']
1519,New Jersey Drive (1995),"['Comedy', 'Documentary']"
1520,"Fear, The (1995)",['Film-Noir']
1521,Mr. Wonderful (1993),"[""Children's"", 'Romance']"
1522,Trial by Jury (1994),['Thriller']
1523,"Good Man in Africa, A (1994)","['unknown', 'Action']"
1524,Kaspar Hauser (1993),['Documentary']
1525,"Object of My Affection, The (1998)","[""Children's"", 'Romance']"
1526,Witness (1985),"['Documentary', 'Romance', 'Thriller']"
1527,Senseless (1998),"[""Children's""]"
1528,Nowhere (1997),['Documentary']
1529,Underground (1995),['Western']
1530,Jefferson in Paris (1995),['Documentary']
1531,Far From Home: The Adventures of Yellow Dog (1995),"['Action', 'Animation']"
1532,Foreign Student (1994),['Documentary']
1533,I Don't Want to Talk About It (De eso no se habla) (1993),['Documentary']
1534,Twin Town (1997),"[""Children's"", 'Comedy']"
1535,"Enfer, L' (1994)",['Documentary']
1536,Aiqing wansui (1994),['Documentary']
1537,Cosi (1996),"[""Children's""]"
1538,All Over Me (1997),['Documentary']
1539,Being Human (1993),['Documentary']
1540,"Amazing Panda Adventure, The (1995)","['Action', 'Animation']"
1541,"Beans of Egypt, Maine, The (1994)",['Documentary']
1542,"Scarlet Letter, The (1926)",['Documentary']
1543,Johns (1996),['Documentary']
1544,It Takes Two (1995),"[""Children's""]"
1545,Frankie Starlight (1995),"['Documentary', 'Romance']"
1546,Shadows (Cienie) (1988),['Documentary']
1547,"Show, The (1995)",['Crime']
1548,The Courtyard (1995),"['unknown', 'Thriller']"
1549,Dream Man (1995),['Thriller']
1550,Destiny Turns on the Radio (1995),"[""Children's""]"
1551,"Glass Shield, The (1994)",['Documentary']
1552,"Hunted, The (1995)",['unknown']
1553,"Underneath, The (1995)","['Mystery', 'Thriller']"
1554,Safe Passage (1994),['Documentary']
1555,"Secret Adventures of Tom Thumb, The (1993)","['Action', 'Animation']"
1556,Condition Red (1995),"['unknown', 'Documentary', 'Thriller']"
1557,Yankee Zulu (1994),"[""Children's"", 'Documentary']"
1558,Aparajito (1956),['Documentary']
1559,Hostile Intentions (1994),"['unknown', 'Documentary', 'Thriller']"
1560,Clean Slate (Coup de Torchon) (1981),['Comedy']
1561,Tigrero: A Film That Was Never Made (1994),"['Crime', 'Documentary']"
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",['Crime']
1563,"Promise, The (Versprechen, Das) (1994)",['Romance']
1564,To Cross the Rubicon (1991),['Documentary']
1565,Daens (1992),['Documentary']
1566,"Man from Down Under, The (1943)",['Documentary']
1567,Careful (1992),"[""Children's""]"
1568,Vermont Is For Lovers (1992),"[""Children's"", 'Romance']"
1569,"Vie est belle, La (Life is Rosey) (1987)","[""Children's"", 'Documentary']"
1570,Quartier Mozart (1992),"[""Children's""]"
1571,Touki Bouki (Journey of the Hyena) (1973),['Documentary']
1572,Wend Kuuni (God's Gift) (1982),['Documentary']
1573,Spirits of the Dead (Tre passi nel delirio) (1968),['Film-Noir']
1574,Pharaoh's Army (1995),['Western']
1575,"I, Worst of All (Yo, la peor de todas) (1990)",['Documentary']
1576,"Hungarian Fairy Tale, A (1987)",['Drama']
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",['Documentary']
1578,"Collectionneuse, La (1967)",['Documentary']
1579,Baton Rouge (1988),['Thriller']
1580,Liebelei (1933),['Romance']
1581,"Woman in Question, The (1950)",['Mystery']
1582,T-Men (1947),['Fantasy']
1583,"Invitation, The (Zaproszenie) (1986)",['Documentary']
1584,"Symphonie pastorale, La (1946)",['Documentary']
1585,American Dream (1990),['Crime']
1586,Lashou shentan (1992),"['unknown', 'Comedy', 'Documentary']"
1587,Terror in a Texas Town (1958),['unknown']
1588,Salut cousin! (1996),"[""Children's"", 'Documentary']"
1589,Schizopolis (1996),"[""Children's""]"
1590,"To Have, or Not (1995)",['Documentary']
1591,Duoluo tianshi (1995),['Documentary']
1592,"Magic Hour, The (1998)",['Documentary']
1593,Death in Brunswick (1991),"[""Children's""]"
1594,Everest (1998),['Crime']
1595,Shopping (1994),"['unknown', 'Thriller']"
1596,Nemesis 2: Nebula (1995),"['unknown', 'Sci-Fi', 'Thriller']"
1597,Romper Stomper (1992),"['unknown', 'Documentary']"
1598,City of Industry (1997),"['Comedy', 'Thriller']"
1599,Someone Else's America (1995),['Documentary']
1600,Guantanamera (1994),"[""Children's""]"
1601,Office Killer (1997),['Thriller']
1602,"Price Above Rubies, A (1998)",['Documentary']
1603,Angela (1995),['Documentary']
1604,He Walked by Night (1948),"['Comedy', 'Fantasy', 'Thriller']"
1605,Love Serenade (1996),"[""Children's""]"
1606,Deceiver (1997),['Comedy']
1607,Hurricane Streets (1998),['Documentary']
1608,Buddy (1997),"['Action', 'Animation', 'Documentary']"
1609,B*A*P*S (1997),"[""Children's""]"
1610,"Truth or Consequences, N.M. (1997)","['unknown', 'Comedy', 'Romance']"
1611,Intimate Relations (1996),"[""Children's""]"
1612,"Leading Man, The (1996)",['Romance']
1613,Tokyo Fist (1995),"['unknown', 'Documentary']"
1614,"Reluctant Debutante, The (1958)","[""Children's"", 'Documentary']"
1615,Warriors of Virtue (1997),"['unknown', 'Action', 'Animation', 'Drama']"
1616,Desert Winds (1995),['Documentary']
1617,Hugo Pool (1997),['Romance']
1618,King of New York (1990),"['unknown', 'Comedy']"
1619,All Things Fair (1996),['Documentary']
1620,"Sixth Man, The (1997)","[""Children's""]"
1621,Butterfly Kiss (1995),['Thriller']
1622,"Paris, France (1993)","[""Children's""]"
1623,"Cérémonie, La (1995)",['Documentary']
1624,Hush (1998),['Thriller']
1625,Nightwatch (1997),"['Film-Noir', 'Thriller']"
1626,Nobody Loves Me (Keiner liebt mich) (1994),"[""Children's"", 'Documentary']"
1627,"Wife, The (1995)","[""Children's"", 'Documentary']"
1628,Lamerica (1994),['Documentary']
1629,Nico Icon (1995),['Crime']
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",['Documentary']
1631,"Slingshot, The (1993)","[""Children's"", 'Documentary']"
1632,Land and Freedom (Tierra y libertad) (1995),['Western']
1633,Á köldum klaka (Cold Fever) (1994),"[""Children's"", 'Documentary']"
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),['Documentary']
1635,Two Friends (1986) ,['Documentary']
1636,Brothers in Trouble (1995),['Documentary']
1637,Girls Town (1996),['Documentary']
1638,Normal Life (1996),"['Comedy', 'Documentary']"
1639,Bitter Sugar (Azucar Amargo) (1996),['Documentary']
1640,"Eighth Day, The (1996)",['Documentary']
1641,Dadetown (1995),['Crime']
1642,Some Mother's Son (1996),['Documentary']
1643,Angel Baby (1995),['Documentary']
1644,Sudden Manhattan (1996),"[""Children's""]"
1645,"Butcher Boy, The (1998)",['Documentary']
1646,Men With Guns (1997),"['unknown', 'Documentary']"
1647,Hana-bi (1997),"[""Children's"", 'Comedy', 'Documentary']"
1648,"Niagara, Niagara (1997)",['Documentary']
1649,"Big One, The (1997)","[""Children's"", 'Crime']"
1650,"Butcher Boy, The (1998)",['Documentary']
1651,"Spanish Prisoner, The (1997)","['Documentary', 'Thriller']"
1652,Temptress Moon (Feng Yue) (1996),['Romance']
1653,Entertaining Angels: The Dorothy Day Story (1996),['Documentary']
1654,Chairman of the Board (1998),"[""Children's""]"
1655,"Favor, The (1994)","[""Children's"", 'Romance']"
1656,Little City (1998),"[""Children's"", 'Romance']"
1657,Target (1995),"['unknown', 'Documentary']"
1658,"Substance of Fire, The (1996)",['Documentary']
1659,Getting Away With Murder (1996),"[""Children's""]"
1660,Small Faces (1995),['Documentary']
1661,"New Age, The (1994)",['Documentary']
1662,Rough Magic (1995),"['Documentary', 'Romance']"
1663,Nothing Personal (1995),"['Documentary', 'Western']"
1664,8 Heads in a Duffel Bag (1997),"[""Children's""]"
1665,"Brother's Kiss, A (1997)",['Documentary']
1666,Ripe (1996),['Documentary']
1667,"Next Step, The (1995)",['Documentary']
1668,Wedding Bell Blues (1996),"[""Children's""]"
1669,MURDER and murder (1996),"['Comedy', 'Documentary', 'Mystery']"
1670,Tainted (1998),"[""Children's"", 'Thriller']"
1671,"Further Gesture, A (1996)",['Documentary']
1672,Kika (1993),['Documentary']
1673,Mirage (1995),"['unknown', 'Thriller']"
1674,Mamma Roma (1962),['Documentary']
1675,"Sunchaser, The (1996)",['Documentary']
1676,"War at Home, The (1996)",['Documentary']
1677,Sweet Nothing (1995),['Documentary']
1678,Mat' i syn (1997),['Documentary']
1679,B. Monkey (1998),"['Romance', 'Thriller']"
1680,Sliding Doors (1998),"['Documentary', 'Romance']"
1681,You So Crazy (1994),"[""Children's""]"
1682,Scream of Stone (Schrei aus Stein) (1991),['Documentary']
